Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
Cds2,0.006548990044712998,0.029276849493236105,0.002126222467882148,0.002631058594865891,0.009106960514275234,0.0589302590895892,0.0031613438087127253,0.0372915916281891,0.2337748396898484,0.011486344676354301,0.005184595146162058,0.009488193407795756,0.001028160687955008,0.002628923888006125,0.008883737390147077,0.0004939587190858799,2,NK,0.2954775907523829,0.3087587001163614,0.33425459604979085
Cdt1,1.5085479151151365e-5,9.081619460534232e-6,0.0026123258482063506,0.005911472519704955,0.0020728664948459013,0.00624351230402174,0.004006983657431251,0.001917391038464024,0.030509799406256758,0.005307282129411489,0.0014733694925679192,0.0012961096766207097,0.0030882027743327507,0.0009300688530227618,0.0009946474833786424,0.0003644729276492055,2,NK,0.5514018691588785,0.6366305012399033,0.7666353078147498
Cdv3,0.009473526926552924,0.05672903122269029,0.1358305983366474,0.003607773720211865,0.009424282176693612,0.07936045884168602,0.17452937138490482,0.0007755582555210886,0.18216333868953263,0.3123850436721896,0.009405896599254273,0.054343267942905324,0.1317152561594082,0.0005423784286033156,0.018285534514467017,0.03217570416529501,2,NK,10.775081566068513,28.729387228257295,103.62812831062892
Cdyl2,1.583418569155141e-5,1.638132971930512e-5,0.0004366632139860664,0.007817423103653394,0.012809295960441919,0.07726378687935714,0.0024663222369955243,0.05870224386386925,0.3531177713202859,0.007901037946794368,0.0038962529419431834,0.009717018427392907,0.0007687034283815402,0.0025803358785367273,0.008980973565809638,0.0004393380846373604,2,NK,0.05494728304947283,0.0563887441795606,0.05886815626950175
Cdyl,2.8095521273162423e-5,1.0114159689556844e-5,0.0023455914545448923,0.006730355577306322,0.004924224572546131,0.016637498102235797,0.00420908304503022,0.004993461781723171,0.08084490093815846,0.007212081004005657,0.0031679734571532807,0.001894347097572705,0.002797197843581555,0.002232095293999801,0.0016151100000255708,0.00040133379262734985,2,NK,0.5127840909090909,0.5558430605261216,0.6137754393836851
Cebpb,0.014647294436739736,0.04311461411914112,0.02378355638376705,0.009113625522322224,0.012391120143438777,0.13632281746668898,0.048590844849767396,0.004680407378065962,1.2099900382201547,0.334120299225379,0.012146013977814453,0.023840116049097696,0.01782999369470297,0.0033398736530875217,0.015800510827375578,0.005380794730656032,2,NK,1.3233739837398377,1.6728682910304706,2.414233254092714
Cebpd,0.029335923864561048,4.501671793135694,0.9011568626462554,0.011705707100864897,0.0172005878645496,0.0903869333076852,0.028755950912042576,0.006726649295846571,0.20271182910842248,0.040767530828629286,0.017189636722094594,0.03734163804130379,0.01840742027802149,0.004973682012649664,0.027495824862386907,0.00665697478781184,2,NK,0.99715851430891,1.1934159162168312,1.6403741793216324
Cebpg,0.02775618628387129,4.708250314514876,0.6337829195077531,0.007001686705662704,0.015000455940161587,0.0659303659549569,0.014925644857824523,0.007563523293738587,0.14428654111167957,0.019422302655182223,0.014725827640828368,0.022069295197777335,0.00920038081450137,0.005480511420868965,0.018456950011119203,0.003342617519214024,2,NK,1.06072298943948,1.2024459435738413,1.5412882801506442
Cebpz,0.009431227963911236,0.013554132281091582,0.024485813951142486,0.004097686912276763,0.00975919375288934,0.018760961792833587,0.027530062628408743,0.002018251679912536,0.01989298910404375,0.01186721820343038,0.009535186827848933,0.01396063810197894,0.024762501154816992,0.0013272254931479092,0.005185232796369503,0.0036571087362594033,2,NK,4.903179779861393,7.50734007244888,12.71125404135302
Celf2,0.006692607491094566,0.026048555362695593,0.015263658958847756,0.0022545124045593536,0.006458541529378809,0.048669975571460466,0.023080787685654868,0.0013652687984684398,0.09439081986085746,0.03337931574847574,0.0064585715329558415,0.02224269327092801,0.013828288901837401,0.0009938510728516583,0.013114216681838872,0.0050602611302855705,2,NK,2.7677445596908687,3.7239707722527893,5.807591275779497
