Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
PROM1,4.2324465618666605e-6,2.9127854232879608e-6,0.0001177902864004733,0.0012920203164242187,0.005718029616826865,0.12416794958610886,0.0028953107706441964,0.028712174391003535,0.9084897256396679,0.007469958682087543,0.001979445652446778,0.025345786800960023,0.000794416053326864,0.0010595683050450108,0.023213312076263894,0.0006406331130289115,2,HCTAUXIN2h,0.10804597701149427,0.1113145725987581,0.1155309664496593
PROS1,0.0003181951003335421,5.028420582252874e-6,6.449975823384898e-5,0.0007294808873047817,0.015230885188709875,0.1313519886546156,0.0018213828239025457,0.06715809971678198,0.42486307920770894,0.005597652180452532,0.004174582088539185,0.02491364664444848,0.0004056458989047854,0.002513268627616188,0.023316660174260564,0.00032002402711276106,2,HCTAUXIN2h,0.17408790577420283,0.17423232665924535,0.17434065819527783
PROSC,3.420366023571265e-5,6.8808698565920595e-6,0.0004418625024642949,0.0010625083672624067,0.00522539731299107,0.06575657483378299,0.004224638971424995,0.008679819017782121,0.31232842838651287,0.018015654444189833,0.0038359334433874614,0.010074159666688703,0.0012129368438585884,0.0017509918887623455,0.009527859546363003,0.000688076772097424,2,HCTAUXIN2h,0.6928386540120794,0.7333769578616337,0.7634465158888943
PROSER1,1.0066249605840184e-5,2.779885047792473e-6,0.00030396097464975845,0.0031178792034339316,0.01767855321122234,0.08664214811189375,0.002159250070772573,0.057700147878765026,0.5527617640361824,0.006822929243054883,0.0061305021189483385,0.00923740550590039,0.000566654065830993,0.0038832497576906763,0.008732661278145636,0.00028799826276155105,2,HCTAUXIN2h,0.15282964665326057,0.15532738522851636,0.15733169258791452
PROSER2,3.164884821327452e-5,1.8001729496785227e-5,0.000921534787191798,0.004691570329131516,0.005951919946828487,0.04432622837843702,0.003947619054022621,0.023714657853798733,0.21431703802820445,0.01236316484457926,0.00392165187076481,0.006314848882045172,0.00153180014858517,0.0021970373661535586,0.005640663291577753,0.0005786465527636495,2,HCTAUXIN2h,0.2502157031924073,0.26641137136111753,0.29168750341660676
PRPF18,1.2244440520974708e-5,5.624374580494098e-6,0.0007494203010598848,0.0025873521015664165,0.003484024367095621,0.03766079068307247,0.0040424518343294795,0.0030827353039034155,0.12728211816808924,0.010114987378000527,0.002948529471901255,0.005432675319313423,0.0014227585829379428,0.0015915130282747854,0.004977156032173506,0.000588542202400334,2,HCTAUXIN2h,0.3972405863753953,0.42915018960310536,0.4715905715890943
PRPF19,0.0007452508843730932,0.0006284084254813767,0.0008450029285668775,0.0009740477579671087,0.0017726353780784124,0.034947105408404566,0.006713855968383042,0.000817405398462615,0.1452440320933794,0.024095640841754883,0.0017977713493307953,0.005689490849294495,0.0018691478400427665,0.0005872254129842673,0.005046418783873911,0.0010105186231950955,2,HCTAUXIN2h,0.9412442396313365,1.0933219541718873,1.3369289437747698
PRPF31,0.0007914384155282397,0.0016850174568233765,0.0011980593186406191,0.0004391497563151708,0.001072592687811055,0.029469335634334706,0.009151233284639898,0.00026765613127374867,0.07463595958859463,0.02123678219143678,0.0010971890920266254,0.00749298647460993,0.0029366523300050455,0.00017837331042428535,0.00594449562192153,0.0017804248331764034,2,HCTAUXIN2h,1.7436562860438296,2.22638709293338,3.1456725586716097
PRPF38B,0.014720059016805108,0.10877529973115563,0.0551554132314798,0.005828195875263604,0.01237239596737674,0.09053454138116028,0.04721638307981149,0.0027444538076029173,0.24550408200625287,0.0940357105092589,0.012381912811827003,0.04264124090946809,0.029092885150646487,0.0019404217050477835,0.02447514053790527,0.010192289706315742,2,HCTAUXIN2h,2.255995377058654,3.099447586225379,5.072408412859903
PRPF39,2.033229475663745e-5,7.165262677556996e-6,0.0006226256001715253,0.003270986227637632,0.013721161279048016,0.04450079360940896,0.002513901788879946,0.07430465259401828,0.16809389344676348,0.007284021692352065,0.005100465200795892,0.005213563058773648,0.0009281176166580069,0.003259348860301688,0.0048260521967077846,0.0003417162562129147,2,HCTAUXIN2h,0.28160919540229884,0.29253534152464,0.30178977924170436
PRPF3,2.509406009731014e-5,9.83177612801789e-6,0.0007130523557009629,0.0030729323427485795,0.006285306398899101,0.05478778818804221,0.003956429459289391,0.01290892244639384,0.23425964448760797,0.00929229307511738,0.004344780896020195,0.007785984742256078,0.0013754340725612355,0.002312894251357442,0.0071942866034494036,0.0006049648931245056,2,HCTAUXIN2h,0.3336209375898764,0.35404075708822075,0.3839018598029646
PRPF40B,9.960391272779269e-6,8.865207035644263e-6,0.0002560491268470237,0.001669626458120111,0.0025778507086752075,0.06663705796039336,0.004047637666622972,0.007980925023003448,0.2058131437701118,0.011750046166546638,0.001628270689270254,0.014773936524743379,0.0011761215764174524,0.0006515973896250212,0.013328509496411487,0.0008282162133826081,2,HCTAUXIN2h,0.16259695489801781,0.17235568041589255,0.18626149870145975
PRPF4B,0.0060760058005213165,0.0063318777977810214,0.005306547224269421,0.00443286545311141,0.006760962206601685,0.02944761831921193,0.009111324659736556,0.004280120944590208,0.11493740541281694,0.019065785586600492,0.006091000098627675,0.006224960589749344,0.0052407635080520334,0.0030956979650564407,0.005330222720409268,0.0014716520466943324,2,HCTAUXIN2h,1.1724237190558433,1.359734655234758,1.700560907065689
PRPF4,2.260714159666602e-5,4.032791062457529e-6,0.0014968551808154965,0.0026149932039491322,0.006349878163532697,0.020146102383686547,0.003334369246470609,0.007775936970138295,0.09034224146137074,0.006213620789550756,0.004283070390531653,0.002303166315698263,0.0019642317029820106,0.0029260296067613357,0.002094963088643006,0.0003926493762001829,2,HCTAUXIN2h,0.9723820483314155,1.0429656722208902,1.0927639061334968
PRPF8,0.0012820797014674078,0.0011186152349721245,0.0009229803757821106,0.0011212716219996895,0.002851156920772251,0.048068959909321175,0.00666848552257418,0.0013645783432031536,0.12381265206790863,0.014731490505056788,0.002832979050110998,0.01107976038437715,0.002301333598397343,0.0008572395171936459,0.009935951645691221,0.0013733193541129577,2,HCTAUXIN2h,0.8791714614499425,0.985400464271857,1.1702348647837626
