Gene,Rate01,Rate10,Eject,Decay,Rate01Mean,Rate10Mean,EjectMean,Rate01SD,Rate10SD,EjectSD,Rate01Median,Rate10Median,EjectMedian,Rate01MAD,Rate10MAD,EjectMAD,Model,Condition,Expression,Variance,ThirdMoment
AARS,0.002546646921133877,2.1555321221023394,0.21860249152376887,0.0014289189364754635,0.0022182123344842044,0.07513159348538999,0.007622148395603761,0.001137668874975558,0.23005408870317406,0.020952719357049038,0.002079241829920425,0.018540063134379926,0.002339885558309731,0.0005386097695771314,0.015912331717035565,0.001586158289093636,2,HCTDMSO2h,0.3610515021459228,0.3975388085063272,0.4756642090337421
AASDHPPT,1.918248286130251e-5,3.077819738467551e-6,0.0012985023890921396,0.002083409415538397,0.005470830831875677,0.024919426717137882,0.0036192667284108467,0.005150119217126336,0.11997093356956479,0.007274221991060268,0.004092040973932625,0.002577714529459132,0.0018334358933206306,0.002519846990982638,0.0023228376720749377,0.0004253479527814569,2,HCTDMSO2h,1.0748390557939915,1.1599034075733572,1.2222634659734903
AASDH,0.010381522884958912,0.04152045734819029,0.002788202356884729,0.0052677642606110495,0.013928942560022464,0.051701581859831876,0.0028099340381544284,0.043868398102961545,0.20065914188310383,0.0078090243448680745,0.00664522013663002,0.006362835023735072,0.0011217566604910991,0.0041770086574667515,0.005940931626118113,0.00042790388100476256,2,HCTDMSO2h,0.21173948003216295,0.21997475496504723,0.236194393160935
AASS,0.02338232051797549,1.1154379077308987e-5,4.907074456480668e-6,0.0006536170724057357,0.0020974233682065704,0.31177898726847775,0.0022048425129138583,0.00692375867126233,1.115700573700234,0.008900752860559484,0.0006374518018729484,0.06803284384967165,0.0004903198411263101,0.0004546137349880364,0.057979952812859545,0.00041541471692433003,2,HCTDMSO2h,0.0150093808630394,0.014784099349147626,0.014340298993450889
AATF,9.44274203856143e-6,1.2055409145484144e-6,0.0014018984957598567,0.0016236105163824907,0.0047953988347756715,0.02229629162860125,0.0036514489763136604,0.004717939123242393,0.1367510824658877,0.01015867670539963,0.0033030197490148076,0.001532407247535315,0.0018219953845672603,0.0023222161956257563,0.0014215376200650896,0.00034425046379396574,2,HCTDMSO2h,1.5304861670695673,1.6597608971360747,1.718807662342398
AATK,0.0006806883411318965,0.0012068552905276201,0.0016800597149510385,0.009112302237764892,0.0031241624318939037,0.04366866200175975,0.00591312969133262,0.0024579003719144075,0.12849752344278964,0.012598883967412735,0.0026729529209769815,0.008565899546321526,0.0025598876348382495,0.0015045274230638993,0.0073885041421723075,0.0009806500404550863,2,HCTDMSO2h,0.1994638069705094,0.2186592299233086,0.25532224020229105
ABAT,6.471140422848456e-5,9.495585777841342e-5,1.0427920098119941e-5,0.00021638592581345084,0.0014721425246878531,0.2757277296491053,0.002868885200337822,0.007411363796261031,0.9969379067632589,0.010414964325270138,0.00037141168466450574,0.06707859956919104,0.0006705000474392348,0.00025474459608534737,0.0561353774214246,0.0005691084216176605,2,HCTDMSO2h,0.03913160010720986,0.03974451524640776,0.040838470954580174
ABCA10,0.07569282873964887,0.7237064772463158,1.2433834985708325e-5,0.0018808963986067892,0.0006447694268195346,0.3596944709713358,0.0024228060018826247,0.0020992782413893937,2.030831529149294,0.010816642806122644,0.00014601977226147674,0.07838972820251872,0.0006018266971283138,0.00012126345220513835,0.0668213944288541,0.0005191115080847876,2,HCTDMSO2h,0.001876172607879925,0.001872652584225366,0.0018656257452601673
ABCA12,7.344384459936333e-7,49.81791261221277,0.00013151032660657912,0.0012000853620994971,0.00021639284816805338,1.1382132189043408,0.0013561613407597753,0.0008935726259601846,5.996086524299074,0.005454462787277551,4.422412189645161e-5,0.20576391032151053,0.00025428086984385164,3.8673453792480684e-5,0.17615384746282775,0.00022160513431328667,2,HCTDMSO2h,0.0,0.0,0.0
ABCA1,1.312436171556404,0.0005942700916464235,6.6832317611668606e-6,0.0033231915177152935,0.003251014210474381,0.2413029186516835,0.003202353991710784,0.03815835751660626,0.8707379526022891,0.011273603096559347,0.0004290040119268706,0.05136042170159033,0.0007566118831722587,0.0003377442458693587,0.04491074064243749,0.0006440983505183254,2,HCTDMSO2h,0.004020369874028411,0.004004206500104415,0.003972009717739598
ABCA2,0.00042832898303137755,0.0003517143027484086,0.00021738864402369646,0.0014051869067202376,0.004889598523128619,0.0980984089987637,0.0039931173066939385,0.018614376177475536,0.49787134011704587,0.022417142809998958,0.002266188766150092,0.020974299750233724,0.001004720325197116,0.000971026263090257,0.018833339965068266,0.0007455421790378598,2,HCTDMSO2h,0.1699276333422675,0.17750358629348764,0.19192741219681364
ABCA3,2.2550382942003807e-5,2.081200956365103e-5,3.389928734190122e-5,0.0009082031075032055,0.0035057914246745467,0.18811703252714465,0.003118028747373546,0.030638711145839916,0.8150381386621557,0.01782641902362817,0.0009444409034100401,0.04275888735584799,0.0007022762920973248,0.0005788063142957422,0.037186753524404495,0.0005935199401496851,2,HCTDMSO2h,0.038863575448941305,0.039497395218414236,0.04063243858026584
ABCA5,0.6859332607281593,0.0005470371279269546,2.8129048949288092e-5,0.0007145731760589775,0.010812249650166006,0.21903248988034296,0.001586070261411668,0.037093161405807144,0.7464716253098506,0.005255266028813539,0.0035807748260748527,0.042039031110867923,0.0003244768893424082,0.002257092428110211,0.039279742959213396,0.0002784325257594465,2,HCTDMSO2h,0.11799410029498525,0.11479822898101542,0.1078949826642836
