"","Gene","Rate01","Rate10","Eject","Decay","Rate01Mean","Rate10Mean","EjectMean","Rate01SD","Rate10SD","EjectSD","Rate01Median","Rate10Median","EjectMedian","Rate01MAD","Rate10MAD","EjectMAD","Model","Condition","Expression","Variance","ThirdMoment","BurstMean","BurstSD","BurstMedian","BurstMAD","HK","HK_new","HK_both","TF","Type"
"388","VPS25",0.00869928933639618,8.91646079595234,3.62594820089423,0.00210778698217402,0.00693542437948359,0.0833304172190959,0.0405872864863903,0.00156278686951824,0.189043653457792,0.0768945591818974,0.00694444336449012,0.0365843486256331,0.0217088092296068,0.00102503022082671,0.0244638576589482,0.0104356961696084,2,"HCTDMSOr2",3.35606604450826,4.75763908250101,9.35229624072135,0.713462642494257,0.372155689378057,0.604108195711215,0.199064382716324,"yes","yes","yes","no","HK"
"389","VPS28",0.00396167908698882,0.0153558544231967,0.0174726085838635,0.00148310785807265,0.00383508786003621,0.0342378275649894,0.0301313460840098,0.000944732211408315,0.0629998133589279,0.0429586749631718,0.00387185941464208,0.0141776155599305,0.0166262064078057,0.00067872115783453,0.0094666923076599,0.00705100271826573,2,"HCTDMSOr2",7.2480173035328,12.0855674459875,25.2548911804181,1.4338434611403,0.866225281962813,1.17661186736275,0.492671776518711,"yes","yes","yes","no","HK"
"390","WAC",0.0196731626448828,7.68705548291794,3.3283257035503,0.00592906848515048,0.015116486787056,0.129160328695855,0.07220729225762,0.00337857916856669,0.218565161180694,0.0948332899837634,0.0151241731704703,0.0678162953435402,0.0459162492813591,0.00224276446211858,0.0415462030769625,0.0191223792345677,2,"HCTDMSOr2",2.86690647482014,4.14559546607319,8.34898025371433,0.799593964075709,0.417533729530519,0.685917060600738,0.229758246346988,"yes","yes","yes","no","HK"
"391","WBP4",0.00479812513062798,0.0321841354371786,0.0367389674982699,0.00197920549370254,0.00449636239584698,0.0512661604410722,0.0523449960358018,0.000796368005753229,0.154219789367432,0.127839340202058,0.00451584571589526,0.0229379871933079,0.0288206749400684,0.000555174267896011,0.0132042987641217,0.0116227801624091,2,"HCTDMSOr2",4.81654676258993,8.75555354277729,20.7896262649319,1.38492256290136,0.482593902766136,1.261625082916,0.37125549313816,"yes","yes","yes","no","HK"
"392","WDR45B",0.00262395589736306,0.0307073287298943,0.0206426491452529,0.00109768799801626,0.00232073459839844,0.0397833542988562,0.025404942702485,0.000522940237478492,0.0827583137760468,0.0459085148297522,0.00235778068643209,0.0146281860507568,0.0115376046764716,0.000347340180203292,0.0103687725853131,0.00603825216619389,2,"HCTDMSOr2",4.44132469402448,6.89306548780633,13.7215695459168,0.961786276934946,0.554810616584803,0.797412480270476,0.258161038477193,"yes","yes","yes","no","HK"
"393","WDR75",0.00409077368291685,0.0049662383375934,0.00817328348772266,0.00299024695637505,0.00474708011508226,0.0185213784219347,0.0136482234283542,0.00202585925067757,0.0615854235927021,0.0245871417868457,0.0044847913336687,0.00620821564707115,0.00878447093869747,0.00136085364593299,0.00409727810297753,0.0022389398266125,2,"HCTDMSOr2",2.46897546897547,3.36736359680082,4.63685518933109,2.07197060011364,2.45276472705087,1.41875561097439,0.975201135106113,"yes","yes","yes","no","HK"
"394","XRCC5",0.000495256596189292,0.000673056822542414,0.00742693905550429,0.000223829898482041,0.000527982571836738,0.00107962791281138,0.00881727457701293,0.000106992114678165,0.0026728623274288,0.00792118072558802,0.000517675734275711,0.000763440241227289,0.0077913510065643,4.36921835933164e-05,0.000172122504609997,0.000692429211532872,2,"HCTDMSOr2",28.1310295176386,114.737330905537,401.76118978827,10.309785732958,2.31731465446734,10.207080624057,2.15489738398947,"yes","yes","yes","no","HK"
"395","YARS",0.00153694049579168,0.00379816094067787,0.00865737779822057,0.00100449016731468,0.00173358115159915,0.0153270053636727,0.020686073491163,0.000364103236124452,0.0447840282704567,0.0462085328782399,0.00171328307626748,0.00571448542394312,0.0107985074893975,0.00026229573251095,0.0030426819467918,0.00343162850440092,2,"HCTDMSOr2",4.96621135873472,9.78534287121532,23.3923702397113,2.05218644669211,0.78241581140618,1.8927284935248,0.708041287494566,"yes","yes","yes","no","HK"
"396","YME1L1",0.00170079465804779,0.00693470556771973,0.0078333058642289,0.000714693307001844,0.00180197817366054,0.0276447927935969,0.0221077356647778,0.000350280268954118,0.0609688595061153,0.0423364640997348,0.00181903136650096,0.0106276854414083,0.0104588780961922,0.000241462806646412,0.007092545826553,0.00512407999874709,2,"HCTDMSOr2",4.31726618705036,7.21085295792144,14.7026269295831,1.12751273559556,0.462423725941938,0.990267515382326,0.307302513266812,"yes","yes","yes","no","HK"
"397","YWHAB",0.00135896621664211,0.00072435890172418,0.0125549532068939,0.000661936161063987,0.0014535512699024,0.00122825818743872,0.0135698915698837,0.000355784101678139,0.00504254107134972,0.00905560524192422,0.00141277909014316,0.000786128959721966,0.0127463810212631,0.000160179316186538,0.000179330184261217,0.000562052499780244,2,"HCTDMSOr2",24.7404470079308,64.01482402513,44.7802900787241,16.7305392432952,4.93981241545378,16.2152157805946,4.51562322622864,"yes","yes","yes","no","HK"
"398","YWHAE",0.00174100080295426,0.00151094844605848,0.0148634899556608,0.000501041336531373,0.00187483595986758,0.00217787950464577,0.0163829908686018,0.000370540454755433,0.00294744684812185,0.00589951603763595,0.00182834240093042,0.00171318653125987,0.015416710205349,0.000213033073735749,0.00048728644699913,0.00132793909625749,2,"HCTDMSOr2",31.7631768953069,90.1114238423546,182.766813719042,9.30127522154546,2.91970613917691,8.9973883009714,2.74607133149489,"yes","yes","yes","no","HK"
"399","ZC3H11A",0.0096400526936898,8.78704929936563,3.04449059437039,0.00362307863278083,0.00686558156407136,0.0671448381499784,0.0296451378172086,0.00211686453385423,0.188689321313278,0.0641973630676544,0.0068703678078987,0.0250714072331784,0.015275198830749,0.00142670071736215,0.0177584846268547,0.00680431444819204,2,"HCTDMSOr2",1.84123563218391,2.48125939275334,4.17790627220354,0.836499195936563,0.841993221309185,0.616814898751055,0.280423951182089,"yes","yes","yes","no","HK"
"400","ZC3H15",0.00625277487193631,0.00660660764954603,0.0278197347230261,0.0021095428754769,0.00666632298799036,0.0102587728987754,0.0318921054395303,0.00158861504261013,0.012197865964037,0.0134743336566749,0.00645594770012519,0.0072073354414086,0.0286407321353756,0.0010030735669562,0.00280797973463887,0.00384970311481327,2,"HCTDMSOr2",12.8236994219653,25.04261752815,43.3777312230468,4.26355648667444,1.77436411752842,3.97480415804114,1.60904134579172,"yes","yes","yes","no","HK"
"401","ZMAT2",0.00322990234104025,0.0177345873205445,0.010639399664661,0.000676913434543075,0.00302108403797426,0.0394470012634495,0.0194877591758048,0.000766296803936226,0.102506633676379,0.042883261376943,0.00305196827471657,0.0137641735841268,0.00886260030516258,0.000518344037206143,0.0101152191833016,0.00452917367066545,2,"HCTDMSOr2",4.84278535534817,6.85180904007269,11.580797875572,0.837834405493779,0.568557043864437,0.653047420571372,0.254399025085577,"yes","yes","yes","no","HK"
"402","ZNF593",0.0144570038049663,0.11171240107053,0.10098176446451,0.00328318692809915,0.011756549647448,0.0705509690349247,0.0704038532893351,0.00262551234661413,0.128836403334022,0.0904915274216135,0.0117257958230048,0.0343847948557816,0.0452962989137269,0.00189084777001517,0.0201446041769053,0.0156508232182965,2,"HCTDMSOr2",7.04823614110871,11.9120001285426,27.0155018600196,1.51707759112496,0.713895878021672,1.3224579195405,0.537079091698497,"yes","yes","yes","no","HK"
"403","ZRANB2",0.00260708630352335,0.00248173419620299,0.0110296132851227,0.00193392657728361,0.00291444860672786,0.00423825443857794,0.0127218023175212,0.000844051393725281,0.00587922651027198,0.00537296720916009,0.00279804454849279,0.00291951033666553,0.0115478410394613,0.000519666823411166,0.00118482343817427,0.00143625343750184,2,"HCTDMSOr2",5.84377249820014,10.3233251491069,18.9796839439034,4.36108432179023,2.09089109311178,3.95724080650794,1.75085383086314,"yes","yes","yes","no","HK"
"404","AHCTF1",0.00788954378368489,2.57920743934961,2.34324219607692,0.00492605667978076,0.0067451096497296,0.0999595886047174,0.105842063568225,0.000895640235155743,0.135211100987905,0.12219634282664,0.00675363126104745,0.0594728595679622,0.0694862248733834,0.000600455164979119,0.0303026651048502,0.0278776338251191,2,"HCTDMSOr2",2.90014367816092,5.50080457705774,14.6222855727368,1.2322529844534,0.267711392556263,1.17717882387353,0.223304484903025,"no","no","no","yes","TF"
"405","ASH1L",0.00872314481147638,0.0529228077211479,0.0399953868571465,0.00530223661941842,0.00738073847660246,0.0548058138061409,0.0401577056570017,0.00208432193492427,0.123881127380995,0.0655829246024424,0.00743200175950921,0.0256848685172599,0.0250160665097299,0.00143656574432055,0.0164153981131148,0.0095579149968175,2,"HCTDMSOr2",2.13453237410072,3.22290823456343,6.02702444240973,1.2504912786538,1.07236294037264,0.980346349303853,0.419128662610746,"no","yes","no","yes","TF"
"406","ATF3",0.00326339485992162,5.20615610879293,9.1478444701582,0.00914905098137706,0.00299215558454827,0.139789895225515,0.264351089369839,0.000273145016624708,0.198924951547437,0.349977007876511,0.00298645442659153,0.0893968844411545,0.175652992828438,0.000182520593292927,0.0389937886480499,0.0683493023227534,2,"HCTDMSOr2",1.2485549132948,3.40064820074176,14.0023691426163,2.00438055791994,0.22672983100597,1.98326101787188,0.217982225653933,"no","no","no","yes","TF"
"407","ATF5",0.00151826088955676,0.0227511080223118,0.0207631523769396,0.00187656962752459,0.00146129488395403,0.0417329558623444,0.0351077119205953,0.000233654546451973,0.0785326528206997,0.0598097119219974,0.00146621666481889,0.0188270109984605,0.0176791777677588,0.000153598697679517,0.011535863386961,0.00891672363944922,2,"HCTDMSOr2",1.38345323741007,2.39900678018736,5.35440126987484,1.01537837958842,0.259550508085137,0.954515477943532,0.19457975389525,"no","no","no","yes","TF"
"408","BBX",0.00321587750813365,0.00315403101471426,0.00847713953637658,0.00211201179804386,0.00384511548248404,0.0103116540950898,0.0125119987074717,0.0014868714429565,0.0317560706477599,0.0168394857329474,0.00360620377837913,0.00414279989367403,0.00919524555974182,0.000954475765273244,0.00239034679602923,0.00181904007518075,2,"HCTDMSOr2",4.05259365994236,6.04406387811542,9.22272916851504,2.79398335487352,2.21011823593875,2.2222274587062,1.40195609621025,"no","no","no","yes","TF"
"409","BHLHE40",0.00886351258128832,0.115553020509414,0.157030452787434,0.0186810525875322,0.0082739264584188,0.114939460242549,0.156043112050258,0.0012108559268988,0.146784684061116,0.159565521162159,0.00825612767189636,0.0779107373500824,0.116153101860132,0.000820616891658342,0.0323526010707226,0.0356471194348738,2,"HCTDMSOr2",1.19668587896254,2.39142993879195,6.17857189025862,1.54893936439613,0.316521262158041,1.49871369583483,0.285700720675197,"no","no","no","yes","TF"
"410","BPTF",0.00589111064608356,0.0298415518425493,0.0618313770112791,0.00422009563132704,0.00573824266227046,0.0447678544791985,0.0816209022410172,0.00091161955831486,0.0984467666660008,0.133076333670249,0.00573251381897001,0.0265002630122505,0.0572169131556825,0.000633989749089474,0.0119058811205462,0.0168353797370444,2,"HCTDMSOr2",7.24676258992806,16.5801154184566,48.229622557779,2.28245656641331,0.630774112707797,2.16324543865426,0.553242001315906,"yes","no","no","yes","TF"
"411","CEBPB",0.0134711827753897,0.0316803227324145,0.0560674902187875,0.0107013531468846,0.0120744961307191,0.0402363114248551,0.0613384084870977,0.0039591412209724,0.0741802151545404,0.0567854617605746,0.0118056910225168,0.0217010143144274,0.047415151879984,0.00277175603005613,0.0122019875175543,0.0113534672520835,2,"HCTDMSOr2",3.12661870503597,5.34511878267171,11.7388169773896,2.68861676045233,1.83007906189007,2.18796894462743,1.14202306610989,"no","no","no","yes","TF"
"412","CEBPD",0.012168761250747,7.88411271380281,4.71529096659491,0.00875754651648836,0.00984602341525364,0.124764903463915,0.0907229561596792,0.00175617776612814,0.224061381494648,0.134838240308465,0.00984161666402218,0.0693623546194662,0.057740957453477,0.00116899261158527,0.037491189875718,0.0231156651172749,2,"HCTDMSOr2",1.65874730021598,2.64092600453735,5.34384139127012,0.906810948932437,0.277642438303366,0.841943552412998,0.207805456739895,"no","no","no","yes","TF"
"413","CENPA",0.00124073608826395,5.17173499708203,11.6785262739599,0.00307254782896239,0.00117731467451591,0.077205080924059,0.181541436668361,9.26264765961701e-05,0.112773659663886,0.25581648154759,0.00117570769977606,0.045639236389806,0.109977012534896,6.00811253806076e-05,0.0228110434930151,0.0511854052874676,2,"HCTDMSOr2",1.80187319884726,5.62284951706268,24.3851914730863,2.45840578888956,0.235918619799878,2.43867138195615,0.227240868348493,"no","no","no","yes","TF"
"414","CHCHD3",0.00148412253223947,0.000595451093695592,0.00439161848528193,0.0012854353261481,0.0022065357378921,0.0027807372608805,0.0055395721117139,0.00120904026302594,0.011225528607057,0.00468543139318019,0.00192233961939381,0.000969753052133956,0.00472027151448193,0.000607423091350672,0.000549384025938977,0.000492697274221386,2,"HCTDMSOr2",4.87608069164265,6.64026360155801,6.87249081379043,6.51575864898133,6.18802158903212,4.86687189901072,3.61112965536727,"yes","no","no","yes","TF"
"415","CLOCK",0.00518559492528952,0.0319680517418898,0.0149883943786329,0.00319148367981659,0.00449501706084897,0.0494759240751836,0.020233764533022,0.00154193396730537,0.155320459595145,0.0511355653806862,0.00450005617344689,0.0171233605781113,0.00986965595683752,0.00103866993027646,0.0126570295073616,0.00456843443757606,2,"HCTDMSOr2",1.31079136690648,1.72643030899022,2.62936610740392,0.862993757854919,1.17955026118192,0.585279935262501,0.28218946731737,"yes","no","no","yes","TF"
"416","CTCF",0.0119676326988595,0.029036000045433,0.0413080239040479,0.00589866219935537,0.0112773105429693,0.0460099386961573,0.0517898807489898,0.00319979819843735,0.0973339099543847,0.0641234455822905,0.0110914045333769,0.0226717744698876,0.0366389500114978,0.00225267384525698,0.0128058883241508,0.00996674521112734,2,"HCTDMSOr2",4.08783297336213,6.63159422408195,12.9574480410212,1.93044180261522,1.17442821706425,1.61908781575785,0.787686882809189,"yes","no","no","yes","TF"
"417","CXXC5",0.00423020624638059,0.0104704814986091,0.016010859395474,0.00511728712974525,0.00435580879068743,0.0216360365362018,0.0229066442703105,0.00138026884385005,0.0428421905236259,0.0268644770998473,0.0042837450518142,0.010882892832313,0.0162656658313381,0.000955390760646081,0.00611513104892542,0.00445953419287887,2,"HCTDMSOr2",1.80043227665706,2.82112373244525,5.04206482505006,1.8240718413536,1.25279984113917,1.49910981073842,0.711675225079544,"yes","no","no","yes","TF"
"418","DNMT1",0.00137420526623325,0.000929846183707766,0.0121153141690255,0.00123383717901905,0.00142986127767411,0.00107795674311516,0.0124283595723954,0.000263589053944128,0.00122511566928367,0.00205553415136247,0.001410563997406,0.000980908140857756,0.0122517017231677,0.000164641350355239,0.000221301036502845,0.0005956106833251,2,"HCTDMSOr2",11.7121212121212,27.890430276794,39.650008546703,12.9750755144511,3.63968535529684,12.4899898051043,3.3456948644599,"no","no","no","yes","TF"
"419","E2F1",0.000245528527456344,0.000280549759675791,0.00263623610333652,0.00176952025307851,0.000443189441568106,0.000990282450263809,0.00328409101300074,0.000240475915486511,0.00373482932277457,0.00274526685541696,0.00041088036545716,0.000581197583219662,0.00296989446111813,0.000151322942830704,0.00031204674898883,0.000351793508256364,2,"HCTDMSOr2",1.39036664270309,2.23510489792395,3.8039313159149,7.623005421578,9.6950947804574,5.11031806876406,3.19582015712743,"no","no","no","yes","TF"
"420","EGR1",0.00398950194114422,14.2083229831049,37.0944540705288,0.0279835371742309,0.00381772998202253,0.544014722136057,1.48027900314741,0.000322017581167615,0.5573537402484,1.4585416121362,0.00380452354676624,0.396297543379522,1.092469998604,0.000215043947663089,0.157236716322664,0.410734064901126,2,"HCTDMSOr2",0.738816738816739,2.94477031706469,19.315090193547,2.7920447290321,0.295925235866656,2.77380313931747,0.291611946373695,"no","no","no","yes","TF"
"421","ELF1",0.00627758091742558,0.0175055097672094,0.0198215215035196,0.00675452465241101,0.00577291188978582,0.0313832240290941,0.0264354863173154,0.00228350530986182,0.07125676312665,0.0364578147471228,0.00569734499733085,0.0132566145802861,0.0173484305152157,0.00160044905995886,0.00877156304245524,0.00539002721882656,2,"HCTDMSOr2",1.54924514737599,2.29070935111772,4.14897060392114,2.06133116075835,3.76114117846128,1.31266162531074,0.756904426150588,"no","no","no","yes","TF"
"422","ELF3",0.0024700454992403,0.0338137649637134,0.0846304036494738,0.0106374746517922,0.00248635787063309,0.0513684116064412,0.118593656337538,0.000293970003616468,0.0693620768965868,0.135061391773131,0.00247408974459233,0.0344308426952843,0.0858374856624752,0.000199039724563522,0.0114081358165654,0.021660291463999,2,"HCTDMSOr2",1.08074981975487,2.84712041830386,9.75965193922868,2.52970674421038,0.371027611999756,2.49774259042794,0.365521613442962,"no","no","no","yes","TF"
"423","ETS2",0.00986918557511948,5.30047521817439,2.91368504955755,0.00690522009652998,0.00767296101680282,0.0916666834818076,0.0622009965293073,0.00166210585770734,0.156266772460861,0.0857558171732725,0.00771961533305072,0.0472830831438833,0.0381265299930575,0.00109083159759035,0.0282391791389007,0.016209052669578,2,"HCTDMSOr2",1.56690647482014,2.4196242430516,4.90270397401865,0.927082011688774,0.442391836268343,0.813696095118952,0.239742249090735,"no","no","no","yes","TF"
"424","ETV1",0.00120173006305362,3.10989252301611,1.77043560055279,0.00177452445878517,0.00106442655959298,0.0489110089076908,0.0294781935330884,0.000191358205700568,0.121051821139624,0.0674720914773453,0.0010632061359163,0.0204485876817284,0.0135010284460541,0.00012045319916061,0.0131208797584653,0.00746411971063039,2,"HCTDMSOr2",0.770338372930166,1.20355503309195,2.43457714208029,0.721542537319184,0.200375142927546,0.678421526849783,0.135380047813472,"no","no","no","yes","TF"
"425","FAM200B",0.0135790916764188,0.405027037667369,0.165020364502461,0.00395968672976508,0.00940953297888345,0.0587667672035585,0.0321182033454536,0.00298616516871851,0.115755553856018,0.0442053389913211,0.00939252568815319,0.0251577654607801,0.0195064678415144,0.00209682813627059,0.0176722855520637,0.00773314276143607,2,"HCTDMSOr2",2.7038102084831,3.72248009050686,6.29412616076003,1.07626580939342,1.07543079575825,0.781673769340731,0.402036702705457,"no","no","no","yes","TF"
"426","FOS",0.00488473384272603,9.02435237556857,7.83502359004134,0.0373626378140368,0.00394121514573932,0.207690015678558,0.207555462997566,0.000912080417153443,0.288199203950136,0.252309766318554,0.00393993163065943,0.129934843410532,0.13999628786153,0.00057158873193685,0.0682792121137251,0.0590777942597291,2,"HCTDMSOr2",0.225504322766571,0.419608895514455,1.08002198028918,1.20353040036118,0.54697863605876,1.10608653960573,0.26198256351127,"no","no","no","yes","TF"
"427","FOSL1",0.0139917781160536,0.0926710654683757,0.347703161208114,0.0095468552281905,0.0135739570090662,0.100693273437624,0.369335383537254,0.00133113825775456,0.0890345728105077,0.245573254873861,0.0135401595305169,0.0767036914373986,0.303774016003242,0.000915787994664857,0.0255124619927044,0.0714800176161377,2,"HCTDMSOr2",9.55371304974766,34.3076772731029,174.015605039747,4.02761801193686,0.638457910980567,3.96354736836749,0.632028494027727,"no","no","no","yes","TF"
"428","FOSL2",0.00383936604153825,0.00696847724459227,0.0164273956242907,0.0093740623796262,0.00359933379291622,0.0125274991810921,0.0194530455317631,0.00210437167719927,0.0371077614964854,0.0221477115896543,0.00336805881851787,0.00542423960798304,0.0152358416025072,0.00146450868090813,0.0038025227449284,0.00314841439771092,2,"HCTDMSOr2",1.2451473759885,1.90467630825875,3.44502011444354,6.55593303591721,18.2171915124505,2.80913529409568,2.09007106615786,"no","no","no","yes","TF"
"429","FOXC1",0.0137074714590505,8.02416277374101,6.76293714732039,0.0129645344473027,0.0117187776815086,0.199332811034353,0.195192750758556,0.00160454944285408,0.266682561129376,0.22449123875951,0.0117287448966777,0.126211501533589,0.134099246053034,0.00106193195235803,0.0634031540661383,0.0541313247256496,2,"HCTDMSOr2",1.77697841726619,3.29126856787951,9.00021492251879,1.12116348961796,0.236319875258944,1.07374559220444,0.192561047362658,"no","no","no","yes","TF"
"430","FOXD1",0.00487727605908685,9.81268082268014,8.01720513784573,0.00460683847941007,0.00451234844926101,0.161046964964266,0.140542240961788,0.000501123384326519,0.230804487122627,0.187462478290114,0.00449686916409767,0.0951268477278826,0.0871596977786714,0.000330240390644215,0.0494157267006756,0.0403221970737339,2,"HCTDMSOr2",1.7267483777938,3.23535518037768,9.64087773920328,0.947388156144091,0.137890136183256,0.928797459113215,0.122133924014175,"no","no","no","yes","TF"
"431","GMEB1",0.00666727844900548,0.0799101524552076,0.0379973479760584,0.00587653975300884,0.00508246784814563,0.0532547720502744,0.0268979110960031,0.00180007840675776,0.140165705342405,0.0545666767869235,0.00512442485518027,0.0205968474812011,0.0144727854350346,0.00121203852080364,0.0145617543190914,0.00621662346681746,2,"HCTDMSOr2",0.995692749461594,1.36968711880601,2.27469811877455,1.07364547475793,1.54658008274721,0.711266543913038,0.334770813839388,"no","no","no","yes","TF"
"432","GTF2I",0.00456532354305752,0.012166665563768,0.0114766754173001,0.00195592819195425,0.00457639628840882,0.0305335114073063,0.0197513640618443,0.00135114024164605,0.0737853547640523,0.0336520767659671,0.00455523439262963,0.0122230292545607,0.0114564494825501,0.000953334611846179,0.0080717720322813,0.00424231165709447,2,"HCTDMSOr2",3.2021582733813,4.62316080948191,7.64186441635987,1.20545026050818,0.874949632424918,0.942587240209858,0.464545661145366,"yes","no","no","yes","TF"
"433","HES1",0.00468201921595997,12.3690507331635,31.024106315157,0.0255361836859191,0.00444588576322135,0.476023724843229,1.25271137048103,0.000356929038987857,0.46714339848083,1.1762639254942,0.00443278700600077,0.347876684503045,0.929032709633695,0.000239073252239872,0.13841435412571,0.347391481281719,2,"HCTDMSOr2",0.914801444043321,3.43822857068383,21.8310393153117,2.70520546118288,0.267817479160425,2.68965826146912,0.264468149198779,"no","no","no","yes","TF"
"434","HES4",0.0022664110904563,1.41925631106627,4.10572465938969,0.00149804889464015,0.00211345677101232,0.0661753573454173,0.205160788679454,0.000151726469919098,0.0821996166874934,0.237429075070602,0.00211583862348483,0.0410859955305793,0.13272385950047,9.88428721124186e-05,0.0198950214432372,0.0574669576529932,2,"HCTDMSOr2",8.73068592057762,33.6957009735563,207.468262170959,3.30573919371436,0.343987046594991,3.25349481304063,0.313662366557422,"no","no","no","yes","TF"
"435","HES6",0.0015120077071645,0.00254138527131372,0.00462292852630106,0.00146606164865384,0.00190752204625041,0.015077390914905,0.0118025998148808,0.000668255106719192,0.043900292081791,0.0246868494950669,0.00188568007126979,0.00477252144895638,0.00606927309154345,0.00049288296113825,0.00329716114965348,0.00218841849830869,2,"HCTDMSOr2",2.35251798561151,3.59083898348947,6.39609706365646,1.72318750251258,1.49544729896736,1.27584038311555,0.733092096759869,"no","no","no","yes","TF"
"436","HIF1A",0.00364716969409923,7.14378668064076,7.53738383295099,0.00188622798637004,0.00325062466838169,0.0723853709236507,0.0846564939555399,0.000361675489532354,0.126243827725362,0.133232347994963,0.00325638200051232,0.0401082365727784,0.0507044816984539,0.00023963478448856,0.0216227403351623,0.0230494032345599,2,"HCTDMSOr2",4.07581227436823,8.39208643407316,24.5407142856807,1.32435376436079,0.23647706501956,1.27614005786301,0.19621371778323,"no","no","no","yes","TF"
"437","HMG20B",0.00261871536537883,2.60634665468395,1.90584418676094,0.000783462512780148,0.00226756490927824,0.0495586127987845,0.0400213733743467,0.000342006324746763,0.103796841427806,0.0757327165331542,0.00228196637484707,0.0214443197870905,0.0195759126451842,0.000223645984300112,0.0137846515144685,0.0102452207394499,2,"HCTDMSOr2",4.88239538239538,8.45586612361503,20.3911781835202,1.00642535950421,0.295872400160768,0.925716089700539,0.198074792052875,"yes","no","no","yes","TF"
"438","HMGA1",0.000538419866944142,0.00258624320716832,0.0365525006693908,0.000186059745009476,0.00058187331764516,0.00866606057836656,0.0933240530705223,0.000255496025232032,0.0173738507194704,0.163490103309887,0.000572566352202548,0.00396667754871282,0.0498378302010116,3.92667379395389e-05,0.00185396206500642,0.0178606786306363,2,"HCTDMSOr2",67.7153179190752,685.905950332452,10460.5453501333,12.8929835621884,2.33496089479079,12.587696403528,2.31033758887916,"no","no","no","yes","TF"
"439","HOXA9",0.00252124272208806,0.00602615169104945,0.00816390810396637,0.00329714491504317,0.00275392558027607,0.0206109248861656,0.0157533146450412,0.000991330019016528,0.0680260533783857,0.0352861021254533,0.00272150670585141,0.00749090962707184,0.00900409723328049,0.000690715790304489,0.00478924346630268,0.00292834855555152,2,"HCTDMSOr2",1.46076313894888,2.15774772575429,3.59197311563339,1.67439366554842,2.09339172625356,1.20664774718904,0.632680992064821,"no","no","no","yes","TF"
"440","HOXB7",0.00243799672651911,0.0752538773380265,0.079428583329623,0.00153070629199955,0.00220207250249215,0.0511510202957929,0.0556078814965213,0.000295565399048414,0.114980373743077,0.112370508415766,0.00221427014673442,0.0235529795541681,0.0287183791597612,0.000197242658128492,0.0137782662814292,0.0137145547575139,2,"HCTDMSOr2",4.88472622478386,9.61495403167537,25.3352334453347,1.30068061101067,0.295100744406238,1.22963070154101,0.23333289952489,"no","no","no","yes","TF"
"441","HOXB8",0.00262351700865607,0.0274784466847379,0.0388177362043499,0.00408374477932263,0.00256890191951148,0.0455537306664652,0.05821568295187,0.000363553831250619,0.097913816173823,0.106265200790795,0.00256756359353731,0.0245936136874129,0.0356162215783139,0.000250252618891661,0.0115676132697911,0.0127519667553418,2,"HCTDMSOr2",2.48519855595668,5.03534048404124,13.0516627660396,1.50784894512333,0.312211935822862,1.45473552973638,0.285907076619277,"no","no","no","yes","TF"
"442","HOXB9",0.00189944529804419,5.78312760668842,2.57102150833144,0.00320032587645162,0.00160249023290383,0.0653627029660235,0.0313924158220796,0.000374403835282749,0.169806579382143,0.0755772092362492,0.00161146725473111,0.026132668439093,0.0141199123245098,0.000228456577315393,0.0177678762836033,0.00795276882380265,2,"HCTDMSOr2",0.791666666666667,1.1505627394636,2.19222441730524,0.634848939473576,0.368549907345016,0.557025412219932,0.13672886364224,"no","no","no","yes","TF"
"443","IRF3",0.00576105016764343,4.07345456348236,1.27885602717873,0.00167216398785038,0.00439978843255555,0.050854567855238,0.0191982749998528,0.00129120140968218,0.119305229326041,0.0370699465695119,0.00439442022369392,0.0198048506705527,0.00968932280622382,0.0008355463722864,0.0144314425285372,0.00482901037621142,2,"HCTDMSOr2",2.15876436781609,2.83758123183379,4.58772492082064,0.709739549833989,1.57039445833061,0.499982166337805,0.204120854776508,"no","no","no","yes","TF"
"444","JUN",0.0136504928812708,0.0986666794804806,0.416997594256747,0.0251951186347929,0.0134362012080203,0.104555062120289,0.434751229748764,0.00121080342030151,0.0603394839902039,0.182174243732661,0.0133927059444073,0.0904694526187449,0.392808738208998,0.000813513414024283,0.0222534376220356,0.0674919706159995,2,"HCTDMSOr2",4.02162941600577,14.6541824928045,73.9301438649592,4.38351001334076,0.55468521833659,4.34532360029043,0.54411178829087,"no","no","no","yes","TF"
"445","JUNB",0.0120947345769243,46.9534481275565,79.4370964711812,0.0173384399571194,0.011310807387799,0.491120716794903,0.889279151276917,0.00085018519788485,0.598110399067447,1.01632903107461,0.0112892338540816,0.343274630236243,0.637616730763634,0.00056941368995914,0.145330835135644,0.247348977659353,2,"HCTDMSOr2",2.35353535353535,6.61815849694637,30.1905218317829,1.88697997048602,0.174967202015008,1.8728884361543,0.168874204366201,"no","no","no","yes","TF"
"446","JUND",0.0071847534719153,0.0441695260595274,0.325642403504779,0.00489936503503037,0.00712794846916639,0.0552387258424952,0.384530226537258,0.000605165788618363,0.0569769424376082,0.303691296411873,0.00710215277928411,0.0414283928308679,0.311325728240661,0.000410523021308321,0.0123601900901904,0.0664545243176839,2,"HCTDMSOr2",18.5975433526012,111.32863558338,939.261104121002,7.57613614889728,1.03055581234188,7.51687183591075,1.04256529691574,"yes","no","no","yes","TF"
